country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
HRV,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
HRV,Renewable internal freshwater resources per capita (cubic meters),,,8490.990990999999,,,,,8498.647429999999,,,,,8834.092003,,8894.889072,
HRV,"Renewable internal freshwater resources, total (billion cubic meters)",,,37.7,,,,,37.7,,,,,37.7,,37.7,
HRV,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,87.05887609,91.48307209,,
CUB,Investment in water and sanitation with private participation (current US$),600000000.0,,,,,,,,,,,,,,,
CUB,People using at least basic drinking water services (% of population),93.03019003,93.20220350000001,93.37097073,93.52668358,93.67063252,93.81325566,93.95470219,94.09497209999999,94.2340654,94.37187085,94.50851235,94.64398988,94.77830344,94.91136713,95.04383669,95.17550602
CUB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
CUB,"People using at least basic drinking water services, rural (% of rural population)",80.36378082,80.97473292,81.58568502,82.19663713,82.80758923,83.41854133,84.02949343,84.64044553,85.25139763,85.86234973,86.47330183,87.08425394,87.69520604,88.30615814,88.91711024,89.52806234
CUB,"People using at least basic drinking water services, urban (% of urban population)",97.17990499,97.15826885,97.13663272,97.11499658,97.09336045,97.07172431,97.05008818,97.02845204,97.0068159,96.98517977,96.96354363,96.9419075,96.92027136,96.89863523,96.87699909,96.85536296
CUB,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
CUB,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
CUB,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
CUB,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,85.15329,85.16416,85.17504,85.1858,85.19738000000001,85.20968
CUB,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,76.09779,76.09779,76.09779,76.09779,76.09779,76.09779
CUB,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,87.92005,87.92005,87.92005,87.92005,87.92005,87.92005
CUB,Public private partnerships investment in water and sanitation (current US$),600000000.0,,,,,,,,,,,,,,,
CUB,Renewable internal freshwater resources per capita (cubic meters),,,3398.1107859999997,,,,,3372.350986,,,,,3349.1048170000004,,3332.2357,
CUB,"Renewable internal freshwater resources, total (billion cubic meters)",,,38.12,,,,,38.12,,,,,38.12,,38.12,
CUB,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,12.04756606,,,,,,10.05837426,,
CUW,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
CUW,People using at least basic drinking water services (% of population),,,,,,,,99.37274522,99.37274522,99.37274522,99.37274522,99.37274522,99.37274522,99.37274522,99.37274522,99.37274522
CUW,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
CUW,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
CUW,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
CUW,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
CUW,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
CUW,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
CUW,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
CUW,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
CUW,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
CUW,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
CUW,Renewable internal freshwater resources per capita (cubic meters),,,,,,,,,,,,,,,,
CUW,"Renewable internal freshwater resources, total (billion cubic meters)",,,,,,,,,,,,,,,,
CUW,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,
CYP,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
CYP,People using at least basic drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CYP,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
CYP,"People using at least basic drinking water services, rural (% of rural population)",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CYP,"People using at least basic drinking water services, urban (% of urban population)",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CYP,People using safely managed drinking water services (% of population),95.84741379,95.84741379,95.84741379,95.84741379,96.16034483,96.47327586,96.7862069,97.09913793,97.41206897,97.725,98.03793103,98.35086207,98.66379309999999,98.97672414,99.28965517,99.60258621
CYP,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
CYP,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
CYP,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
CYP,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
CYP,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
CYP,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
CYP,Renewable internal freshwater resources per capita (cubic meters),,,798.3901179999999,,,,,733.2811889,,,,,687.1871316,,676.9017685,
CYP,"Renewable internal freshwater resources, total (billion cubic meters)",,,0.78,,,,,0.78,,,,,0.78,,0.78,
CYP,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,116.994844,,,,,151.36142959999998,,,,,124.4469058,105.8662717,,
CZE,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
CZE,People using at least basic drinking water services (% of population),99.80612464,99.80582696,99.8113931,99.816976,99.82257834,99.82820011,99.83384132,99.83950014,99.84518037,99.85087849,99.85659774,99.86233515,99.86809229,99.87388402,99.87970315,99.87968019
CZE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
CZE,"People using at least basic drinking water services, rural (% of rural population)",99.60770922,99.60770922,99.62385461,99.64,99.65614539,99.67229078,99.68843617,99.70458156,99.72072696,99.73687235,99.75301774,99.76916313,99.78530852,99.80145391,99.8175993,99.8175993
CZE,"People using at least basic drinking water services, urban (% of urban population)",99.87588165,99.87588165,99.87794082,99.88,99.88205918,99.88411835,99.88617753,99.88823670000001,99.89029588,99.89235505,99.89441423,99.89647341,99.89853258,99.90059176,99.90265093,99.90265093
CZE,People using safely managed drinking water services (% of population),96.32186004,96.31792066,96.43582784,96.55407,96.67268282,96.7916665,96.91102122,97.03072666,97.15082652,97.2712825,97.39212828,97.51333554,97.5688269,97.57448529,97.58017045,97.58014801
CZE,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
CZE,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
CZE,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
CZE,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
CZE,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
CZE,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
CZE,Renewable internal freshwater resources per capita (cubic meters),,,1289.6056019999999,,,,,1276.844317,,,,,1251.095898,,1249.364985,
CZE,"Renewable internal freshwater resources, total (billion cubic meters)",,,13.15,,,,,13.15,,,,,13.15,,13.15,
CZE,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,83.25018858,,,,,105.400466,,,,,113.784609,126.3419899,,
DNK,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
DNK,People using at least basic drinking water services (% of population),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DNK,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
DNK,"People using at least basic drinking water services, rural (% of rural population)",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DNK,"People using at least basic drinking water services, urban (% of urban population)",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DNK,People using safely managed drinking water services (% of population),93.83339079999999,93.83339079999999,93.83339079999999,93.83339079999999,94.14477011,94.45614943,94.76752874,95.07890805,95.39028736,95.70166667,96.01304598,96.32442529,96.6358046,96.739436,96.737478,96.735564
DNK,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
DNK,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
DNK,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
DNK,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
DNK,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
DNK,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
DNK,Renewable internal freshwater resources per capita (cubic meters),,,1116.0857529999998,,,,,1098.611758,,,,,1073.043502,,1063.174728,
DNK,"Renewable internal freshwater resources, total (billion cubic meters)",,,6.0,,,,,6.0,,,,,6.0,,6.0,
DNK,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,462.6710702,,,,,601.1172822999999,,,,,513.4045033,,,
DJI,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
DJI,People using at least basic drinking water services (% of population),74.84371103,74.98980031,75.13573869,75.28152617,75.42716274,75.57235068,75.71768709,75.86287259,76.00790719,76.15249973,76.2989713,76.44671171,76.59626884,76.74703903,76.89956361,76.92248362
DJI,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
DJI,"People using at least basic drinking water services, rural (% of rural population)",51.43053082,51.68815491,51.94577899,52.20340308,52.46102717,52.71865125,52.97627534,53.23389942,53.49152351,53.7491476,54.00677168,54.26439577,54.52201985,54.77964394,55.03726803,55.03726803
DJI,"People using at least basic drinking water services, urban (% of urban population)",82.02319821,82.11679682,82.21039543,82.30399404,82.39759265,82.49119126,82.58478987,82.67838847,82.77198708,82.86558569,82.9591843,83.05278291,83.14638152,83.23998013,83.33357874,83.33357874
DJI,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
DJI,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
DJI,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
DJI,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
DJI,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
DJI,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
DJI,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
DJI,Renewable internal freshwater resources per capita (cubic meters),,,402.02567339999996,,,,,370.6440063,,,,,340.4506432,,328.8882262,
DJI,"Renewable internal freshwater resources, total (billion cubic meters)",,,0.3,,,,,0.3,,,,,0.3,,0.3,
DJI,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,
DMA,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
DMA,People using at least basic drinking water services (% of population),93.475,93.75,94.025,94.3,94.575,94.85,95.125,95.4,95.675,95.95,96.225,96.5,96.5,96.5,96.5,96.5
DMA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
DMA,"People using at least basic drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
DMA,"People using at least basic drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
DMA,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
DMA,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
DMA,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
DMA,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
DMA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
DMA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
DMA,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
DMA,Renewable internal freshwater resources per capita (cubic meters),,,2864.344638,,,,,2818.88654,,,,,2776.081284,,2748.083212,
DMA,"Renewable internal freshwater resources, total (billion cubic meters)",,,0.2,,,,,0.2,,,,,0.2,,0.2,
DMA,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",23.40745719,,,,24.91270517,,,,,,24.69122037,,,,,
DOM,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
DOM,People using at least basic drinking water services (% of population),91.0932912,91.3096803,91.52021044,91.79019787,92.07651164,92.34971627,92.61037592,92.85847976,93.09431071,93.31723347,93.52810914,93.72712407,93.91058120000001,94.07911245,94.23369611,94.4770736
DOM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
DOM,"People using at least basic drinking water services, rural (% of rural population)",81.24632402,81.53020385,81.81408368,82.09796352,82.38184335,82.66572319,82.94960302,83.23348285,83.51736269,83.80124252,84.08512236,84.36900219,84.65288202,84.93676186,85.22064169,85.50452153
DOM,"People using at least basic drinking water services, urban (% of urban population)",97.19386262,97.16335886,97.1328551,97.10235134,97.07184757,97.04134381,97.01084005,96.98033629,96.94983253,96.91932877,96.88882501,96.85832125,96.82781749,96.79731373,96.76680997,96.86505846
DOM,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
DOM,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
DOM,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
DOM,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,54.10278,54.29745,54.48104,54.65354,54.81547,54.967459999999996
DOM,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,41.90452,41.90452,41.90452,41.90452,41.90452,41.90452
DOM,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,58.44408000000001,58.44408000000001,58.44408000000001,58.44408000000001,58.44408000000001,58.44408000000001
DOM,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
DOM,Renewable internal freshwater resources per capita (cubic meters),,,2660.6931280000003,,,,,2472.551262,,,,,2314.1423640000003,,2258.346368,
DOM,"Renewable internal freshwater resources, total (billion cubic meters)",,,23.5,,,,,23.5,,,,,23.5,,23.5,
DOM,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",7.070862181,,,,,7.481584666,,,,,7.5638063970000005,,,,,
ECU,Investment in water and sanitation with private participation (current US$),,500000000.0,,,10000000.0,,,,,,,,,,,
ECU,People using at least basic drinking water services (% of population),83.09870988,83.78252619999999,84.43318272,85.06160375,85.69020225,86.31879118,86.94736921,87.57631083,88.20524065,88.83415732,89.46324876,90.09251497,90.72347725,91.35595573,91.99015087,92.60993222
ECU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
ECU,"People using at least basic drinking water services, rural (% of rural population)",71.95648773,72.52066634,73.08484495,73.64902356,74.21320218,74.77738079,75.34155940000001,75.90573801,76.46991663,77.03409524,77.59827385,78.16245246,78.72663108,79.29080969,79.85498829999999,80.41916691
ECU,"People using at least basic drinking water services, urban (% of urban population)",90.43477453,91.04376681,91.65275909999998,92.26175138,92.87074367,93.47973595,94.08872824,94.69772052,95.30671281,95.91570509,96.52469738,97.13368966,97.74268195,98.35167423,98.96066651,99.54433604
ECU,People using safely managed drinking water services (% of population),66.35826888,66.96115492,67.51657016,68.04006304,68.56404664,69.08824813,69.61266379,70.13784053,70.66322896,71.18882537,71.71490506,72.24146805,72.77076638,73.30254706,73.83712009,74.36078187
ECU,"People using safely managed drinking water services, rural (% of rural population)",50.28028952,50.67451477,51.06874001,51.46296526,51.8571905,52.25141574,52.64564099,53.03986623,53.43409148,53.82831672,54.22254197,54.61676721,55.01099246,55.4052177,55.79944295,56.19366819
ECU,"People using safely managed drinking water services, urban (% of urban population)",76.94404739,77.46219244,77.9803375,78.49848255,79.01662761,79.53477266,80.05291772,80.57106277,81.08920783,81.60735288,82.12549794,82.64364299,83.16178805,83.67993309999999,84.19807816,84.69467801
ECU,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,85.06305,85.09403,85.12619000000001,85.15953
ECU,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,75.75644,75.75644,75.75644,75.75644
ECU,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,90.50823000000001,90.50823000000001,90.50823000000001,90.50823000000001
ECU,Public private partnerships investment in water and sanitation (current US$),,500000000.0,,,10000000.0,,,,,,,,,,,
ECU,Renewable internal freshwater resources per capita (cubic meters),,,33843.173910000005,,,,,31142.97024,,,,,28690.634410000002,,27818.45465,
ECU,"Renewable internal freshwater resources, total (billion cubic meters)",,,442.4,,,,,442.4,,,,,442.4,,442.4,
ECU,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",4.959898695,,,,,5.937503597,,,,,,,,,,
EGY,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,475000000.0,,,,,
EGY,People using at least basic drinking water services (% of population),98.23513692,98.24381157,98.2524679,98.2611059,98.26972558,98.27832694,98.28690998,98.29472989,98.30209862,98.3094931,98.31687757,98.32428738,98.33206533,98.34019888,98.34867548,98.35749916
EGY,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
EGY,"People using at least basic drinking water services, rural (% of rural population)",97.39801785,97.41432521,97.43063257,97.44693993,97.46324729,97.47955465,97.49586201,97.51216937,97.52847673,97.54478409,97.56109145,97.57739881,97.59370617,97.61001353,97.62632089,97.64262825
EGY,"People using at least basic drinking water services, urban (% of urban population)",99.35404064,99.3504323,99.34682397,99.34321563,99.3396073,99.33599897,99.33239063,99.3287823,99.32517396,99.32156563,99.3179573,99.31434896,99.31074063,99.30713229,99.30352396,99.29991563
EGY,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
EGY,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
EGY,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
EGY,People with basic handwashing facilities including soap and water (% of population),66.04586,67.54782,69.04805,70.54655,72.04330999999999,73.53833,75.03161999999999,76.51413000000001,77.9914,79.46961999999999,80.94838,82.42805,83.91108,85.3963,86.88251,88.36858000000001
EGY,"People with basic handwashing facilities including soap and water, rural (% of rural population)",50.95361,53.247569999999996,55.54152,57.835480000000004,60.129430000000006,62.423390000000005,64.71734000000001,67.0113,69.30525,71.59921,73.89316,76.18712,78.48106999999999,80.77503,83.06898000000001,85.36293
EGY,"People with basic handwashing facilities including soap and water, urban (% of urban population)",86.21834,86.62585,87.03335,87.44086,87.84836999999999,88.25587,88.66338,89.07089,89.47839,89.8859,90.29341,90.70091,91.10842,91.51593000000001,91.92343000000001,92.33094
EGY,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,475000000.0,,,,,
EGY,Renewable internal freshwater resources per capita (cubic meters),,,24.79676366,,,,,22.63090479,,,,,20.49804393,,19.60515949,
EGY,"Renewable internal freshwater resources, total (billion cubic meters)",,,1.8,,,,,1.8,,,,,1.8,,1.8,
EGY,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",2.390901441,,,,,,,,,,2.965966457,,,,,
SLV,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
SLV,People using at least basic drinking water services (% of population),80.2359009,80.42878337,81.46076501,82.4750407,83.47235495,84.45159937,85.41382224,86.35885684,87.28586886,88.19495043,89.08646699,89.96058682,90.81808488,91.65894753,92.48373736,93.01307096
SLV,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
SLV,"People using at least basic drinking water services, rural (% of rural population)",59.65058906,59.65058906,61.40418456,63.15778006,64.91137555,66.66497105,68.41856655,70.17216205,71.92575754,73.67935304,75.43294854,77.18654404,78.94013953,80.69373503,82.44733053,83.36059250000001
SLV,"People using at least basic drinking water services, urban (% of urban population)",94.59306569,94.59306569,94.82402069,95.05497568,95.28593067,95.51688566,95.74784066,95.97879565,96.20975064,96.44070564,96.67166063,96.90261562,97.13357062,97.36452561,97.5954806,97.82643559
SLV,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
SLV,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
SLV,"People using safely managed drinking water services, urban (% of urban population)",86.03773799,86.03773799,84.97003699,83.89611168,82.81596207,81.72958815,80.63698993,79.5381674,78.43312057,77.32184944,76.20435400000001,76.38641124,76.56846848,76.75052573,76.93258297,77.11464021
SLV,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,90.22055,90.2515,90.28201,90.31198,90.34145,90.37037
SLV,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,86.27332,86.27332,86.27332,86.27332,86.27332,86.27332
SLV,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,92.41343,92.41343,92.41343,92.41343,92.41343,92.41343
SLV,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
SLV,Renewable internal freshwater resources per capita (cubic meters),,,2631.178915,,,,,2569.2552370000003,,,,,2512.358457,,2488.382375,
SLV,"Renewable internal freshwater resources, total (billion cubic meters)",,,15.63,,,,,15.63,,,,,15.63,,15.63,
SLV,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",11.45562441,,,,,8.026060532,,,,,,,,,,
GNQ,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
GNQ,People using at least basic drinking water services (% of population),48.90513913,48.91536068,48.92535699,48.93917372,48.95698376,48.98011586,49.00901311,49.04440755,49.08741406,49.13801779999999,49.19773524,49.26735476,49.34674888,49.4375467,49.51047902,49.59008488
GNQ,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
GNQ,"People using at least basic drinking water services, rural (% of rural population)",39.87631937,39.15964228,38.44296519,37.7262881,37.009611,36.29293391,35.57625682,34.85957973,34.14290264,33.42622554,32.70954845,31.99287136,31.27619427,30.55951718,30.55951718,30.55951718
GNQ,"People using at least basic drinking water services, urban (% of urban population)",63.14287547,64.30324641,65.46361735,66.62398829,67.78435922,68.94473016,70.1051011,71.26547204,72.42584298,73.58621392,74.74658486,75.90695579999999,77.06732674,78.22769768,78.22769768,78.22769768
GNQ,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
GNQ,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
GNQ,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
GNQ,People with basic handwashing facilities including soap and water (% of population),,,,,,,,22.691029999999998,22.69559,22.700879999999998,22.70704,22.71406,22.72182,22.730439999999998,22.73986,22.75014
GNQ,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,20.292,20.292,20.292,20.292,20.292,20.292,20.292,20.292,20.292
GNQ,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,26.4492,26.4492,26.4492,26.4492,26.4492,26.4492,26.4492,26.4492,26.4492
GNQ,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
GNQ,Renewable internal freshwater resources per capita (cubic meters),,,39015.19642,,,,,31350.72173,,,,,25033.86793,,23020.58394,
GNQ,"Renewable internal freshwater resources, total (billion cubic meters)",,,26.0,,,,,26.0,,,,,26.0,,26.0,
GNQ,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",193.6282839,,,,,,,,,,,,,,,
ERI,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
ERI,People using at least basic drinking water services (% of population),16.82808588,16.92229516,17.02381244,17.13324653,17.25120649,17.37769472,17.51210675,17.65565876,17.80774632,17.96958603,18.13996637,18.32010416,18.51000218,18.7608003,19.02070731,19.29033047
ERI,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
ERI,"People using at least basic drinking water services, rural (% of rural population)",6.1798,6.1268,6.0738,6.0208,5.9678,5.9148,5.8618,5.8088,5.7558,5.7028,5.6498,5.5968,5.5438,5.5438,5.5438,5.5438
ERI,"People using at least basic drinking water services, urban (% of urban population)",66.8365125,66.78928125,66.74205,66.69481875,66.6475875,66.60035625,66.553125,66.50589375,66.4586625,66.41143125,66.3642,66.31696875,66.2697375,66.2697375,66.2697375,66.2697375
ERI,People using safely managed drinking water services (% of population),,,,,,,,,,,,,,,,
ERI,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
ERI,"People using safely managed drinking water services, urban (% of urban population)",,,,,,,,,,,,,,,,
ERI,People with basic handwashing facilities including soap and water (% of population),,,,,,,,,,,,,,,,
ERI,"People with basic handwashing facilities including soap and water, rural (% of rural population)",,,,,,,,,,,,,,,,
ERI,"People with basic handwashing facilities including soap and water, urban (% of urban population)",,,,,,,,,,,,,,,,
ERI,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,
ERI,Renewable internal freshwater resources per capita (cubic meters),,,774.6278397000001,,,,,674.1575197999999,,,,,,,,
ERI,"Renewable internal freshwater resources, total (billion cubic meters)",,,2.8,,,,,2.8,,,,,2.8,,2.8,
ERI,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",4.691185323,,,,3.6864809430000003,,,,,,,,,,,
EST,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,
EST,People using at least basic drinking water services (% of population),99.13608752,99.16842482,99.20105155,99.23394534,99.26713085,99.30060808,99.33435811,99.36840216,99.40274023,99.43737232,99.47228409,99.50749219,99.54298456,99.57894973,99.61532283,99.61450486
EST,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",,,,,,,,,,,,,,,,
EST,"People using at least basic drinking water services, rural (% of rural population)",97.34522521,97.46034092,97.57545662,97.69057233,97.80568804,97.92080375,98.03591945,98.15103516,98.26615087,98.38126658,98.49638229,98.61149799,98.7266137,98.84172941,98.95684512,98.95684512
EST,"People using at least basic drinking water services, urban (% of urban population)",99.92690885,99.92717305,99.92743725,99.92770145,99.92796565,99.92822985,99.92849406,99.92875826,99.92902246,99.92928666,99.92955086,99.92981506,99.93007926,99.93034346,99.93060766,99.93060766
EST,People using safely managed drinking water services (% of population),93.24381668,93.46137975,93.68098173,93.9024898,94.12606009,94.35169785,94.57928966,93.45486322,91.99087789,90.52612647,89.06058285,87.59424904,86.12710124,84.65928688,83.19073045,81.69057983
EST,"People using safely managed drinking water services, rural (% of rural population)",,,,,,,,,,,,,,,,
